"Participant","Recruitment","Condition","Experiment_StartDate","Experiment_Duration","Browser_Version","Mobile","Platform","Screen_Width","Screen_Height","Reward","Gender","Age","Education","Discipline","Student","Ethnicity","Country","Experiment_Enjoyment","Experiment_Feedback","Accuracy_Respiratory_A","Accuracy_Gastric_Q8","Accuracy_ColonBladder_Q1","Accuracy_Respiratory_Q1","Accuracy_State_Q3","Accuracy_Genital_A","Accuracy_Cardiac_Q1","Accuracy_Gastric_Q2","Accuracy_ColonBladder_Q3","Accuracy_ColonBladder_Q5","Accuracy_Gastric_Q5","Accuracy_State_Q4","Accuracy_ColonBladder_Q2","Accuracy_Gastric_Q1","Accuracy_ColonBladder_Q4","Accuracy_Gastric_Q6","Accuracy_SkinThermo_Q2","Accuracy_SkinThermo_Q1","Accuracy_State_Q5","Accuracy_Cardiac_Q2","Accuracy_SkinThermo_Q3","Accuracy_Genital_Q2","Accuracy_Gastric_Q4","Accuracy_Genital_Q1","Accuracy_Gastric_Q7","Accuracy_Gastric_Q3","Accuracy_State_Q1","Accuracy_SkinThermo_Q4","Accuracy_State_Q2","Sexual_ColonBladder_Q2","Sexual_State_Q3","Sexual_State_Q5","Sexual_State_A","Sexual_State_Q4","Sexual_SkinThermo_Q3","Sexual_Genital_Q2","Sexual_Gastric_Q2","Sexual_Respiratory_Q1","Sexual_Cardiac_Q1","Sexual_SkinThermo_Q2","Sexual_State_Q1","Sexual_Gastric_Q1","Sexual_SkinThermo_Q1","Sexual_Genital_Q1","Sexual_ColonBladder_Q1","Sexual_State_Q2","Nociception_ColonBladder_Q1","Nociception_ColonBladder_Q2","Nociception_State_Q2","Nociception_SkinThermo_Q1","Nociception_Cardiac_Q1","Nociception_Respiratory_Q1","Nociception_Respiratory_Q2","Nociception_ColonBladder_A","Nociception_SkinThermo_Q2","Nociception_Gastric_Q1","Nociception_Genital_Q2","Nociception_Genital_Q1","Nociception_SkinThermo_Q3","Nociception_Cardiac_Q2","Nociception_State_Q1","Confusion_ColonBladder_A","Confusion_Gastric_Q1","Confusion_State_Q1","Confusion_Respiratory_Q1","Confusion_ColonBladder_Q1","Confusion_Gastric_Q2","Confusion_Genital_Q1","Confusion_Cardiac_Q1","Confusion_SkinThermo_Q1","Confusion_State_Q2","Anxious_Cardiac_Q1","Anxious_State_Q5","Anxious_Genital_Q1","Anxious_State_Q1","Anxious_ColonBladder_Q1","Anxious_State_Q4","Anxious_SkinThermo_A","Anxious_State_Q3","Anxious_SkinThermo_Q1","Anxious_SkinThermo_Q4","Anxious_SkinThermo_Q3","Anxious_State_Q2","Anxious_Respiratory_Q1","Anxious_Gastric_Q1","Anxious_SkinThermo_Q2","Sensitivity_State_Q1","Sensitivity_SkinThermo_Q6","Sensitivity_SkinThermo_Q1","Sensitivity_Gastric_A","Sensitivity_Respiratory_Q7","Sensitivity_Cardiac_Q6","Sensitivity_Respiratory_Q5","Sensitivity_State_Q3","Sensitivity_Respiratory_Q1","Sensitivity_Cardiac_Q4","Sensitivity_Cardiac_Q5","Sensitivity_Cardiac_Q7","Sensitivity_Genital_Q2","Sensitivity_Gastric_Q2","Sensitivity_ColonBladder_Q3","Sensitivity_Respiratory_Q6","Sensitivity_SkinThermo_Q3","Sensitivity_Cardiac_Q3","Sensitivity_Gastric_Q1","Sensitivity_Respiratory_Q3","Sensitivity_Cardiac_A","Sensitivity_Respiratory_Q4","Sensitivity_Gastric_Q4","Sensitivity_SkinThermo_Q7","Sensitivity_Gastric_Q5","Sensitivity_State_Q4","Sensitivity_Genital_Q3","Sensitivity_Gastric_Q3","Sensitivity_Genital_Q1","Sensitivity_Cardiac_Q1","Sensitivity_ColonBladder_Q1","Sensitivity_SkinThermo_Q8","Sensitivity_ColonBladder_Q4","Sensitivity_State_Q2","Sensitivity_SkinThermo_Q4","Sensitivity_Cardiac_Q2","Sensitivity_State_Q5","Sensitivity_SkinThermo_Q2","Sensitivity_SkinThermo_Q5","Sensitivity_Gastric_Q6","Sensitivity_Respiratory_Q2","Sensitivity_ColonBladder_Q2"
"S618","prolific","Domains",2024-11-29 16:12:59,16.1936833333333,"chrome 131.0.0","false","Windows 10",1368,1280,"Return","Male",27,"Master","Engineering, Computer Science",FALSE,"Black","United States",3,NA,2,3,5,2,2,4,3,3,2,4,3,4,3,4,3,4,4,4,5,2,3,2,3,5,4,3,2,3,2,2,2,2,2,2,2,3,3,2,3,2,4,2,4,3,2,3,3,2,2,2,2,2,1,2,2,2,2,2,4,1,2,3,3,1,2,2,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,2,3,4,3,4,1,3,3,2,1,2,3,3,2,2,3,3,3,4,3,3,4,2,3,2,3,3,2,1,2,2,3,3,4,3,3
"S281","prolific","Domains",2024-11-19 20:52:00,21.4981666666667,"chrome 129.0.0","false","Windows 10",1920,953,"Automatic","Male",40,"Master","Engineering, Computer Science",FALSE,"White","United Kingdom",4,"Enjoyable study. Thank you for the opportunity to be apart of your work.",0,3,5,4,2,0,3,3,1,3,6,4,3,5,5,5,3,2,4,4,3,3,4,3,1,1,5,1,3,0,5,5,6,4,0,6,4,4,6,5,6,0,5,4,0,5,5,0,5,3,0,0,1,0,2,2,5,4,2,0,0,6,2,3,4,2,4,1,3,5,5,5,4,3,4,3,2,0,2,4,3,4,4,2,4,4,4,2,3,6,4,1,3,4,3,4,6,3,4,2,5,4,4,3,3,4,6,4,0,1,1,4,4,3,4,4,3,5,4,3,6,5,5,3,2,1,2,6
"S299","prolific","Dimensions",2024-11-19 21:36:42,17.9120666666667,"chrome 130.0.0","false","Windows 10",1536,695,"Automatic","Female",28,"High school",NA,FALSE,"White","United Kingdom",4,"This was enjoyable!  Thank you for this :)",0,5,1,4,6,0,5,5,6,1,2,3,6,5,6,6,3,0,2,2,4,5,6,6,2,6,4,3,4,0,2,6,6,6,2,5,4,5,3,4,6,1,4,6,0,6,6,1,5,6,4,2,6,0,4,6,6,5,2,3,4,6,6,3,4,3,6,1,6,4,2,6,4,1,5,2,6,0,4,6,1,6,6,3,6,6,6,5,6,6,3,6,3,4,3,6,3,6,5,4,6,4,6,6,6,3,6,3,6,5,6,6,3,3,3,6,6,6,6,6,6,6,6,3,4,6,4,6
"S684","prolific","Domains",2024-11-30 15:11:50,25.6272333333333,"chrome 131.0.0","false","Windows 10",1280,551,"Automatic","Female",31,"Master","Business, Economics",FALSE,"Mixed","United Kingdom",2,NA,2,1,4,3,3,0,3,4,4,2,1,4,1,4,4,4,3,4,4,2,4,3,2,4,3,2,3,2,3,2,3,4,5,4,2,3,3,3,2,2,4,2,2,4,3,4,4,3,4,4,2,1,2,0,4,5,5,5,3,2,5,5,2,4,2,4,2,4,2,2,3,4,3,3,3,4,4,3,3,1,3,2,4,3,4,2,5,5,5,6,3,3,4,3,3,3,4,3,5,4,5,4,4,4,4,3,5,4,4,4,4,5,5,3,5,4,4,3,4,5,5,3,4,5,4,5,3,5
"S346","prolific","Dimensions",2024-11-20 13:03:14,9.23693333333333,"safari 16.5.0","false","Mac OS",834,1092,"Automatic","Male",28,"High school",NA,FALSE,"White","United Kingdom",4,NA,0,4,3,5,5,0,5,5,3,6,6,6,0,6,3,4,5,4,6,0,6,4,2,6,6,4,6,6,6,0,5,6,6,6,3,6,6,6,6,3,6,0,6,6,0,6,6,4,6,5,0,0,0,0,5,1,6,4,6,4,6,6,3,2,0,0,3,6,0,3,2,2,0,0,6,0,6,0,3,3,0,5,3,1,0,3,6,5,3,6,2,3,0,1,0,3,1,4,4,5,5,0,4,0,5,0,6,0,5,5,6,6,6,5,5,3,6,5,6,5,4,2,4,5,5,4,0,6
"S543","prolific","Domains",2024-11-29 08:32:17,11.42345,"ios 18.1.1","true","iOS",1153,2284,"Automatic","Male",21,"Bachelor","Biology, Chemistry, Physics",TRUE,"White","United States",4,"Nothing except I liked it ",0,2,6,6,6,0,6,1,6,6,6,6,0,6,0,4,0,5,6,6,6,2,0,6,6,6,6,0,5,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,4,3,6,6,6,6,6,0,6,6,2,6,2,6,6,6,6,0,6,6,1,6,6,6,0,6,5,4,6,6,6,0,2,6,6,6,6,6,6,6,6,2,4,6,6,6,6,6,6,6,6,6,6,6,2,6,5,6,6,6,6,6,4,6,3,6,6,6,6,6,6,2,5,6,6,6,6,6,2,2,6,6
"S361","prolific","Random",2024-11-20 17:02:39,8.51555,"chrome 130.0.0","false","Mac OS",1440,708,"Automatic","Male",31,"Bachelor","Mathematics, Physics",FALSE,"Mixed","United Kingdom",2,NA,0,0,2,4,4,0,2,0,3,4,4,3,5,4,3,4,4,5,4,4,4,2,6,5,3,1,4,4,4,3,4,4,4,4,1,6,4,2,4,5,5,1,3,5,2,5,5,1,5,4,1,2,4,0,3,0,5,6,5,0,3,6,5,3,2,1,5,5,1,5,4,3,2,0,4,4,5,0,2,1,2,2,4,2,4,6,3,5,5,4,2,2,5,4,3,2,3,2,3,4,1,4,5,2,2,2,6,2,2,6,1,4,4,2,2,3,4,4,1,4,5,1,4,4,5,2,3,4
"S194","prolific","Random",2024-11-19 15:55:28,11.7686166666667,"chrome 131.0.0","true","Android OS",980,1666,"Automatic","Female",43,"Bachelor","Medicine, Pharmacy and Nursing",FALSE,"White","United States",NA,NA,0,3,3,5,5,0,3,5,0,2,2,5,1,3,4,2,4,4,4,2,5,2,2,5,1,3,4,2,5,1,3,5,6,5,1,4,4,5,4,2,5,4,3,5,1,5,3,1,5,5,1,2,2,0,4,2,4,3,5,1,4,6,0,2,1,1,1,1,1,3,1,5,0,0,5,3,5,0,4,2,1,2,5,4,5,3,5,3,4,6,4,1,2,3,4,4,2,3,3,3,2,2,3,3,4,5,6,4,1,3,1,5,4,4,3,3,5,1,1,4,5,3,3,4,1,4,3,5
"S089","prolific","Domains",2024-11-19 11:05:22,16.7352166666667,"chrome 131.0.0","false","Windows 10",1280,665,"Automatic","Male",40,"Master","Business, Economics",TRUE,"South Asian","Ireland",2,"very complicated nature of questions ",0,5,5,5,5,5,4,5,4,5,4,4,4,5,5,5,5,6,5,4,6,5,5,5,4,5,4,6,6,6,2,6,6,6,6,6,6,5,5,4,5,4,6,6,5,5,6,5,6,5,5,4,5,0,3,1,4,5,4,3,2,6,4,4,4,2,5,5,5,5,2,5,4,5,5,5,5,5,5,4,5,5,4,5,6,5,6,4,5,6,4,5,4,5,5,5,5,6,4,4,4,4,4,5,4,4,6,5,4,5,6,4,4,5,5,5,5,5,2,5,5,4,5,4,6,4,4,5
"S421","prolific","Dimensions",2024-11-21 14:41:40,15.2652666666667,"chrome 131.0.0","false","Mac OS",1512,743,"Automatic","Female",22,"Bachelor","Health, Social Care, and Education",TRUE,"White","United Kingdom",4,NA,0,3,6,3,6,0,4,4,4,5,5,4,3,3,5,4,3,3,4,4,5,5,3,3,3,2,4,4,5,6,2,3,6,6,5,5,4,4,4,4,4,3,3,6,5,4,4,0,4,5,3,3,2,0,4,4,6,4,3,3,3,6,4,3,4,4,4,4,4,4,4,6,0,4,4,5,5,0,2,5,3,6,5,4,3,4,3,4,5,6,3,3,4,2,4,2,4,3,3,4,4,4,4,2,3,4,6,2,3,4,4,6,3,3,3,3,3,6,4,3,4,3,3,3,3,4,4,5
"S007","prolific","Domains",2024-11-18 18:20:57,28.5429166666667,"chrome 130.0.0","false","Windows 10",1536,695,"Automatic","Male",40,"Other",NA,NA,"White","Ireland",4,NA,0,3,5,4,5,0,4,5,3,4,2,5,1,5,3,2,5,4,5,4,4,2,4,6,3,3,4,4,4,0,5,6,3,5,0,4,1,5,5,1,6,2,1,5,1,6,4,1,5,3,2,1,1,0,2,1,0,5,1,2,5,6,3,2,5,1,1,4,4,5,3,5,1,0,5,5,6,0,4,0,4,1,5,5,3,2,3,1,3,5,5,1,4,2,4,1,5,5,5,4,5,4,3,4,3,4,6,2,3,3,2,4,5,1,6,3,3,4,3,4,5,4,6,4,3,3,5,4
"S588","prolific","Domains",2024-11-29 11:11:18,13.2904,"safari 17.6.0","false","Mac OS",1430,848,"Automatic","Male",38,"Bachelor","Engineering, Computer Science",FALSE,"White","United Kingdom",3,NA,4,1,1,4,6,0,4,4,4,5,5,3,4,5,4,5,5,4,4,5,4,2,4,4,4,5,5,4,5,0,3,5,6,5,0,5,0,2,3,1,5,0,1,5,0,5,5,1,5,4,1,2,6,0,4,1,4,5,5,1,5,6,4,2,2,2,2,2,2,2,3,3,1,0,6,1,5,0,5,3,1,4,4,2,2,3,6,4,5,6,4,4,4,4,4,3,4,3,4,3,5,4,1,4,1,3,6,5,2,4,1,6,4,3,4,4,5,4,2,4,4,4,4,6,1,3,2,5
"S323","prolific","Dimensions",2024-11-20 07:15:39,18.80895,"chrome 131.0.0","false","Windows 10",1366,641,"Automatic","Male",55,"High school",NA,FALSE,"Black","United States",4,NA,3,0,6,6,6,6,6,6,3,6,0,6,0,6,0,0,6,4,6,6,6,4,2,6,3,0,6,6,6,0,6,6,6,6,6,6,4,6,6,6,6,4,6,6,0,5,0,0,6,6,6,4,6,0,6,3,6,6,5,6,6,6,6,6,6,6,6,0,6,6,2,5,0,6,6,2,6,0,0,5,3,6,6,3,6,6,6,3,6,6,6,6,6,6,6,0,0,6,3,6,6,6,6,6,5,4,6,6,6,0,6,6,6,6,6,5,6,6,2,6,5,4,6,6,6,6,6,6
"S074","prolific","Dimensions",2024-11-19 10:43:43,20.84955,"firefox 132.0.0","false","Windows 10",1920,955,"Automatic","Female",68,"Bachelor","Business, Economics",FALSE,"White","United States",3,NA,0,4,2,2,4,0,2,4,1,3,1,2,3,5,2,3,2,2,1,0,3,0,4,1,2,2,2,1,2,2,0,4,6,4,1,0,1,2,1,2,3,0,0,2,1,3,1,0,3,2,0,1,0,0,1,1,0,0,4,0,3,3,0,0,0,2,3,0,1,0,1,2,0,2,3,2,4,0,0,1,2,2,2,4,1,3,4,2,1,5,2,0,2,3,1,0,4,2,2,1,4,3,2,1,0,1,1,0,0,3,4,4,0,1,0,0,1,2,4,3,2,0,3,2,1,2,0,1
"S021","prolific","Random",2024-11-18 23:38:01,21.6535666666667,"chrome 130.0.0","false","Windows 10",1366,607,"Automatic","Female",30,"High school",NA,FALSE,"White","United States",3,"Scoring high for heartrate is not surprising, I have high anxiety and it is always the first thing i notice before a panic attack.",0,4,1,6,6,0,5,6,0,5,3,4,5,6,5,4,5,5,6,5,6,3,1,5,3,5,4,5,4,0,3,5,6,6,0,6,6,5,5,0,6,0,1,6,0,6,6,0,6,3,1,1,1,0,5,3,3,2,3,1,5,6,1,2,4,0,5,4,6,4,6,6,3,0,4,0,6,0,3,3,0,0,6,5,5,1,6,6,5,6,4,6,1,3,3,5,1,5,4,3,2,5,5,5,4,3,6,4,5,4,5,6,2,4,4,6,5,6,1,0,6,6,6,5,3,4,3,3
"S570","prolific","Random",2024-11-29 10:11:29,25.34095,"chrome 131.0.0","false","Windows 10",1280,585,"Automatic","Female",26,"Master","Literature, Languages",FALSE,"East Asian","Ireland",4,"Sometimes I like feeling extremely tired or wanting to take another step even though I am exhausted, but I do not know why. Maybe I like that I am telling my body I can do that.",1,5,3,2,4,0,2,2,4,1,3,5,1,4,1,5,4,1,5,5,5,5,5,5,4,4,2,2,4,5,3,2,6,5,5,5,3,5,4,5,4,3,5,5,5,4,5,1,5,5,2,1,1,0,4,1,5,5,2,4,5,5,3,4,4,3,0,5,5,1,4,2,5,2,5,5,5,2,3,4,5,4,5,4,4,6,5,3,4,6,3,4,4,5,2,2,5,3,3,4,4,5,5,2,2,2,5,2,3,4,2,6,4,2,3,2,5,5,0,4,6,3,5,6,6,5,2,5
"S149","prolific","Random",2024-11-19 13:30:41,13.5971666666667,"chrome 130.0.0","false","Windows 10",1920,945,"Automatic","Female",32,"Associates degree",NA,NA,"White","United States",3,NA,0,0,4,4,6,0,5,4,1,2,1,5,1,5,4,5,4,5,5,0,6,0,3,5,0,3,4,0,5,3,4,5,6,6,1,5,6,4,3,2,6,2,3,6,4,5,1,1,6,1,1,4,3,0,3,2,5,5,4,1,5,6,5,0,3,0,3,5,3,4,1,5,0,1,6,4,6,0,4,4,4,5,5,4,2,4,3,5,0,6,5,2,2,4,4,3,0,4,4,4,5,4,4,4,4,4,6,4,3,1,1,6,3,4,4,6,6,5,3,6,6,5,3,4,4,5,5,4
"S209","prolific","Dimensions",2024-11-19 17:24:35,6.96031666666667,"firefox 132.0.0","false","Windows 10",1280,587,"Return","Male",22,"Elementary school",NA,NA,"Black","United States",3,NA,3,4,3,2,4,5,3,5,4,3,4,4,5,4,3,5,2,4,4,3,3,5,4,3,4,4,3,3,2,4,4,4,4,4,4,5,2,4,4,3,4,4,4,4,3,4,4,4,5,4,4,4,4,3,3,5,4,3,3,3,4,3,4,5,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,3,3,2,5,5,4,4,3,2,3,4,4,4,2,4,4,4,3,3,5,5,3,4,4,4,3,3,4,4,3,2,4,3,5,5,4,4,4,3,4,3,2,4,5,3,3,4,3,3
"S267","prolific","Dimensions",2024-11-19 20:31:49,11.7185333333333,"chrome 130.0.0","false","Chrome OS",1616,741,"Automatic","Female",26,"Master","Psychology, Neuroscience",FALSE,"White","United Kingdom",1,"NA",0,5,6,2,5,0,2,5,2,5,0,4,0,6,5,3,4,3,5,4,6,0,0,2,3,6,6,1,6,3,2,2,6,3,0,5,1,1,1,1,3,0,2,3,3,1,4,0,5,3,1,1,3,0,5,4,6,4,1,2,5,6,2,1,2,4,3,2,5,5,1,5,1,0,4,4,3,0,1,5,4,0,3,4,3,2,3,1,2,6,2,4,4,3,2,0,4,2,3,3,4,4,3,4,2,3,6,0,4,4,6,3,1,0,3,3,2,4,2,4,3,3,3,4,4,2,2,3
"S565","prolific","Domains",2024-11-29 10:06:13,14.0084833333333,"opera 114.0.0","false","Windows 10",1364,634,"Automatic","Male",64,"Bachelor","Business, Economics",FALSE,"White","United Kingdom",1,"None",0,3,2,3,4,0,2,3,4,4,2,5,1,4,2,3,3,3,5,0,5,1,2,4,3,3,4,3,2,0,2,5,6,5,1,5,2,4,4,3,5,1,3,5,0,5,1,0,5,4,1,0,1,0,6,3,3,6,4,0,5,6,2,2,2,1,2,2,0,2,1,3,1,1,5,4,5,0,2,2,2,2,5,3,4,2,3,1,3,6,2,1,3,3,2,1,2,3,4,3,2,3,3,1,4,2,6,2,1,2,1,5,3,2,5,1,4,5,1,4,4,2,4,3,1,5,2,3
"S508","prolific","Domains",2024-11-22 14:30:20,14.2514166666667,"chrome 131.0.0","false","Windows 10",1540,704,"Automatic","Male",44,"Bachelor","Business, Economics",FALSE,"White","United Kingdom",3,NA,0,2,3,5,5,0,3,4,2,3,2,5,3,4,5,2,5,3,5,2,3,4,3,6,1,2,5,4,4,1,3,4,6,6,3,6,2,5,5,3,5,1,4,6,1,5,3,0,5,4,0,0,0,0,5,0,6,6,4,0,3,6,3,3,2,2,4,3,2,4,2,4,2,1,5,3,4,0,2,2,1,3,4,3,4,3,4,1,2,6,3,1,3,3,2,1,5,3,5,2,2,2,4,1,1,2,6,1,1,2,2,5,2,1,5,2,3,4,2,4,5,2,3,4,1,1,4,3
"S087","prolific","Dimensions",2024-11-19 11:05:18,18.0417833333333,"edge-chromium 130.0.0","false","Windows 10",1912,954,"Automatic","Male",58,"High school",NA,FALSE,"White","United Kingdom",4,"none, but an interesting experiment ",0,1,4,4,5,0,4,4,1,1,1,3,2,4,2,4,5,5,4,2,5,1,4,6,0,1,2,1,4,0,2,4,6,4,1,4,2,2,3,2,5,1,2,4,0,4,2,1,5,4,0,0,1,0,5,1,1,5,4,0,5,6,2,3,2,0,2,4,3,0,4,5,1,1,3,1,3,0,2,2,0,2,4,3,1,1,5,3,4,6,4,0,1,2,3,2,1,3,4,4,4,3,4,3,2,4,6,5,2,2,4,4,5,3,4,1,3,4,4,5,4,3,3,3,1,3,4,2
"S184","prolific","Dimensions",2024-11-19 15:42:48,14.7984166666667,"edge-chromium 131.0.0","false","Windows 10",1528,738,"Automatic","Female",31,"Master","Biology, Chemistry, Physics",FALSE,"White","United Kingdom",3,NA,0,0,1,6,6,0,6,6,1,2,0,6,0,6,0,0,6,6,5,0,6,0,0,3,1,4,5,3,6,3,2,3,6,4,0,0,1,2,1,4,5,0,4,2,0,1,3,0,5,4,0,0,0,0,4,0,2,0,5,0,3,6,0,0,0,0,0,2,0,3,0,4,0,0,5,1,5,0,1,1,4,0,1,4,0,0,2,3,4,6,2,0,1,2,4,2,5,2,3,3,3,1,4,3,2,5,6,2,1,3,0,4,1,3,3,3,5,6,3,2,6,4,2,5,1,0,3,5
"S717","prolific","Domains",2024-12-01 13:08:59,14.4603833333333,"chrome 131.0.0","false","Mac OS",1360,763,"Return","Male",18,"Bachelor","Engineering, Computer Science",TRUE,"White","United Kingdom",4,NA,3,2,3,3,2,0,4,3,3,5,3,3,2,3,3,3,2,3,5,4,2,0,3,3,3,3,3,3,3,2,3,4,3,4,1,4,2,2,3,2,3,2,2,3,1,1,1,2,2,1,2,1,4,2,2,2,2,3,2,2,3,3,3,2,3,3,3,2,5,3,4,4,2,1,6,1,5,0,5,2,2,4,4,4,3,3,5,5,3,5,5,5,5,4,3,6,4,3,3,5,4,5,4,4,5,4,3,5,1,4,3,6,3,2,4,5,3,5,2,6,5,4,4,4,3,4,5,2
"S545","prolific","Domains",2024-11-29 09:23:01,15.3594166666667,"chrome 129.0.0","false","Windows 10",1114,538,"Automatic","Male",54,"Bachelor","Business, Economics",FALSE,"White","United Kingdom",4,NA,0,3,6,0,2,0,0,3,0,6,2,2,0,6,6,6,0,3,2,0,6,3,0,2,6,0,4,6,0,0,0,0,6,6,0,6,2,4,2,0,3,2,2,2,0,4,6,0,6,6,6,6,2,0,4,0,3,6,0,0,2,6,6,6,6,0,6,6,6,6,6,6,0,0,0,0,6,0,0,6,6,6,3,6,6,6,0,6,2,6,0,2,0,0,0,0,0,4,1,4,3,0,3,6,0,2,6,0,1,6,0,6,0,0,1,1,2,6,4,0,0,4,0,6,2,5,4,0
"S452","prolific","Domains",2024-11-21 16:56:17,20.6276166666667,"chrome 131.0.0","false","Windows 10",1366,641,"Automatic","Female",37,"Master","Business, Economics",FALSE,"Prefer not to say","Ireland",NA,NA,0,0,0,6,6,0,6,6,5,0,4,3,5,6,0,0,6,6,3,0,6,0,3,6,0,0,6,0,6,0,4,4,6,4,0,4,0,4,4,4,6,0,4,4,0,4,0,0,6,6,0,0,0,0,4,0,6,4,6,0,6,6,5,0,0,0,5,0,0,3,0,5,0,0,6,5,5,0,4,5,5,5,6,5,5,5,6,1,5,6,5,3,0,5,5,1,0,5,5,5,5,1,6,5,4,5,6,5,4,5,0,5,0,1,4,5,3,3,0,6,5,5,6,5,1,0,5,2
"S006","prolific","Domains",2024-11-18 15:38:22,16.14055,"firefox 132.0.0","false","Windows 10",1366,681,"Automatic","Male",23,"Bachelor","Political Science, Law",TRUE,"Black","United States",4,NA,0,3,3,6,6,0,4,4,3,5,0,6,3,6,0,0,4,4,6,2,6,3,0,6,3,0,6,3,6,6,4,6,6,6,3,6,0,3,2,3,6,3,4,6,4,5,3,3,5,5,2,3,1,0,6,1,6,6,5,1,6,6,2,5,0,0,0,4,4,3,4,3,0,6,6,3,3,0,3,3,3,3,4,4,3,3,6,4,4,6,4,5,3,2,3,5,3,4,6,5,6,5,6,5,5,5,6,5,4,3,4,4,6,5,6,3,6,4,6,5,5,4,5,6,5,4,4,5
"S014","prolific","Domains",2024-11-18 20:38:27,10.6292833333333,"edge-chromium 130.0.0","false","Windows 10",1528,738,"Automatic","Female",33,"High school",NA,FALSE,"White","United Kingdom",NA,NA,0,0,0,5,6,0,4,5,0,5,4,1,6,4,0,4,6,5,0,6,5,0,6,5,3,0,4,6,6,0,3,3,6,6,0,6,3,5,5,4,5,0,6,5,0,4,0,0,6,5,0,0,5,0,4,0,3,5,6,0,4,6,5,2,2,1,2,0,4,6,4,4,0,0,3,0,6,0,0,5,3,0,4,6,6,4,2,2,4,6,4,4,0,0,3,3,0,3,0,4,4,0,4,4,3,4,6,3,2,6,0,4,0,2,0,3,1,0,0,2,6,3,4,5,0,4,4,0
"S611","prolific","Dimensions",2024-11-29 14:21:59,13.5002833333333,"edge-chromium 131.0.0","false","Windows 10",1528,740,"Automatic","Male",37,"Master","Psychology, Neuroscience",FALSE,"White","United Kingdom",3,NA,0,3,3,3,5,0,2,4,2,3,2,1,3,3,3,5,3,3,3,3,2,3,4,3,2,2,3,3,3,1,2,2,6,3,2,2,2,3,2,2,3,2,2,3,2,3,2,1,3,3,2,3,4,0,4,3,2,2,3,3,2,6,5,4,4,3,5,3,2,4,4,4,2,2,2,2,2,0,2,2,2,2,3,4,3,3,1,3,4,6,2,4,3,2,2,2,2,2,3,2,3,4,4,4,3,2,6,2,3,4,2,5,2,2,2,4,2,2,1,2,5,4,3,4,2,3,4,3
"S010","prolific","Random",2024-11-18 20:10:57,20.1183666666667,"chrome 130.0.0","false","Windows 10",1280,551,"Automatic","Female",32,"Bachelor","Biology, Chemistry, Physics",FALSE,"Mixed","United Kingdom",3,NA,0,3,3,1,4,0,1,4,2,5,5,4,3,4,0,3,4,2,5,0,5,0,1,5,0,4,3,0,5,0,3,2,6,6,0,5,2,2,0,0,6,0,0,3,2,5,5,0,6,2,1,1,1,0,3,1,5,5,5,1,4,6,3,0,2,3,3,0,0,1,1,5,0,0,5,0,6,0,0,2,2,4,3,2,3,0,2,2,3,6,1,1,5,3,1,1,5,3,5,2,3,5,2,1,2,1,6,1,2,4,1,6,1,2,5,1,4,2,4,3,2,2,3,5,2,2,2,5
"S024","prolific","Dimensions",2024-11-19 01:53:12,14.05605,"chrome 131.0.0","false","Windows 10",678,640,"Automatic","Male",27,"Master","Engineering, Computer Science",FALSE,"Black","United States",NA,NA,0,3,3,5,3,0,4,2,2,3,4,2,3,3,0,4,4,5,4,4,2,2,3,3,1,3,3,4,3,3,4,4,3,2,2,4,3,5,4,3,2,4,3,1,3,4,2,2,4,3,0,3,3,2,3,0,2,4,2,5,3,6,3,4,1,4,3,3,3,3,4,3,4,3,4,3,3,2,3,3,3,2,4,4,3,3,3,4,5,2,5,2,1,3,5,4,3,4,3,3,4,0,1,2,2,3,6,4,2,3,2,3,3,1,4,3,3,3,1,3,3,4,4,3,3,4,5,2
"S462","prolific","Random",2024-11-21 17:48:32,16.9736166666667,"samsung 27.0.0","true","Android OS",980,1919,"Automatic","Male",32,"Master","Sociology, Anthropology",FALSE,"White","Canada",3,NA,0,2,6,5,5,0,5,5,6,2,5,5,0,5,1,0,5,3,5,3,5,3,1,6,1,5,5,2,5,0,4,2,6,5,0,4,1,3,1,2,5,0,2,5,0,5,5,0,5,5,0,2,2,0,5,3,4,4,5,0,5,6,2,5,2,0,0,2,2,3,2,5,1,0,6,4,6,0,3,5,5,5,6,6,6,5,4,2,5,6,5,0,1,2,4,4,3,5,3,6,5,2,5,4,6,5,6,4,1,3,4,5,2,6,2,3,5,5,0,5,4,5,5,4,2,5,4,5
"S442","prolific","Random",2024-11-21 16:18:57,31.4907666666667,"chrome 124.0.0","false","Windows 10",1366,641,"Automatic","Male",33,"Master","Business, Economics",FALSE,"White","United Kingdom",4,NA,0,4,5,4,5,0,5,6,0,0,2,6,5,6,6,5,5,2,5,0,6,0,5,6,1,0,6,0,6,0,0,6,6,5,0,6,5,4,5,0,6,1,1,5,0,5,2,0,5,3,0,0,0,0,0,0,4,5,6,3,6,6,0,1,3,0,5,3,2,5,2,5,0,0,6,1,6,0,0,0,0,0,6,5,0,0,5,3,4,6,5,0,2,4,5,0,2,5,4,5,6,5,6,5,3,5,6,2,6,5,0,3,6,4,4,5,5,3,0,5,6,4,5,5,4,5,4,6
